,location,total_sqft,bath,price,bhk
8534,other,2400.0,5.0,235.0,5
8537,other,461.0,1.0,31.7,1
8538,other,1500.0,2.0,85.0,3
8541,other,1260.0,2.0,75.0,2
8543,other,12000.0,12.0,525.0,10
8545,other,2820.0,3.0,285.0,3
8546,other,1950.0,3.0,130.0,3
8548,other,1350.0,2.0,140.0,3
8549,other,4051.0,4.0,345.0,4
8550,other,2100.0,3.0,170.0,3
8551,other,1991.0,3.0,160.0,3
8553,other,1200.0,3.0,66.0,3
8555,other,3000.0,4.0,342.0,4
8556,other,2400.0,6.0,245.0,6
8559,other,1375.0,2.0,105.0,2
8560,other,1693.0,3.0,108.0,3
8567,other,1150.0,2.0,77.5,3
8571,other,1058.0,2.0,60.0,2
8572,other,900.0,1.0,30.0,1
8573,other,1672.0,3.0,150.0,3
8576,other,1250.0,3.0,139.0,3
8577,other,1468.0,3.0,130.0,2
8581,other,1480.0,2.0,145.0,3
8584,other,2280.0,3.0,285.0,3
8585,other,2000.0,3.0,200.0,3
8588,other,1080.0,2.0,75.0,3
8589,other,2400.0,2.0,150.0,3
8591,other,1125.0,2.0,75.0,2
8592,other,1596.0,3.0,95.0,3
8593,other,1639.0,3.0,123.0,3
8595,other,1740.0,3.0,199.0,3
8596,other,1372.0,2.0,90.0,3
8598,other,6200.0,5.0,720.0,5
8601,other,925.0,2.0,63.0,2
8602,other,1200.0,3.0,95.0,4
8603,other,1200.0,2.0,79.0,2
8604,other,2500.0,3.0,270.0,3
8605,other,1584.0,3.0,145.0,4
8606,other,1570.0,3.0,115.0,3
8607,other,3000.0,3.0,400.0,3
8611,other,1750.0,3.0,180.0,3
8612,other,1500.0,1.0,160.0,2
8613,other,2100.0,6.0,275.0,6
8615,other,705.0,1.0,36.5,1
8616,other,1340.0,3.0,77.0,3
8620,other,1260.0,1.0,41.0,1
8621,other,1200.0,2.0,125.0,2
8622,other,1270.0,2.0,175.0,4
8623,other,1200.0,3.0,130.0,3
8624,other,3595.0,6.0,360.0,4
8626,other,3100.0,5.0,385.0,4
8628,other,1200.0,4.0,150.0,4
8629,other,3259.0,3.0,270.0,3
8632,other,596.0,1.0,42.0,1
8633,other,10000.0,16.0,550.0,16
8634,other,1200.0,4.0,110.0,4
8635,other,1910.0,3.0,190.0,3
8638,other,1750.0,3.0,149.0,3
8640,other,985.0,2.0,63.0,2
8641,other,1300.0,2.0,129.0,2
8642,other,1490.0,2.0,88.0,3
8646,other,650.0,1.0,30.0,1
8647,other,1500.0,2.0,89.99,3
8648,other,1350.0,4.0,145.0,4
8649,other,910.0,1.0,42.0,1
8652,other,532.0,1.0,22.49,1
8653,other,1060.0,3.0,62.0,3
8655,other,1550.0,2.0,160.0,2
8659,other,1000.0,2.0,80.0,2
8661,other,1500.0,2.0,97.0,3
8662,other,1865.0,4.0,140.0,3
8664,other,3500.0,4.0,245.0,4
8668,other,1320.0,2.0,73.0,3
8669,other,2150.0,6.0,205.0,6
8672,other,675.0,3.0,52.0,2
8673,other,1801.0,3.0,139.0,3
8675,other,2990.0,4.0,324.0,4
8676,other,2400.0,2.0,160.0,2
8678,other,1150.0,2.0,75.0,2
8679,other,1200.0,3.0,165.0,3
8686,other,1390.0,2.0,80.0,3
8687,other,1550.0,2.0,90.0,3
8690,other,1500.0,4.0,110.0,4
8692,other,1839.0,3.0,165.0,3
8694,other,900.0,2.0,70.0,2
8696,other,1500.0,3.0,149.0,3
8699,other,750.0,2.0,50.0,1
8700,other,600.0,3.0,75.0,2
8701,other,1605.0,2.0,85.0,3
8704,other,1500.0,1.0,19.5,1
8706,other,1200.0,2.0,70.0,2
8707,other,1200.0,2.0,160.0,2
8708,other,1904.0,3.0,155.0,3
8709,other,2770.0,4.0,315.0,3
8710,other,813.0,1.0,39.0,1
8713,other,1630.0,2.0,97.78,3
8715,other,2425.0,4.0,173.0,4
8719,other,1280.0,2.0,75.0,2
8720,other,735.0,1.0,75.0,1
8721,other,500.0,1.0,24.0,1
8723,other,1200.0,4.0,145.0,3
8724,other,1200.0,2.0,100.0,2
8725,other,1200.0,3.0,160.0,3
8726,other,1265.0,2.0,82.0,3
8729,other,1850.0,3.0,98.0,3
8730,other,2360.0,4.0,150.0,4
8731,other,1030.0,2.0,77.25,2
8733,other,2000.0,3.0,160.0,3
8734,other,1575.0,3.0,93.0,3
8735,other,1300.0,2.0,70.0,3
8737,other,1380.0,2.0,75.0,2
8742,other,3100.0,3.0,250.0,3
8743,other,1190.0,2.0,100.0,2
8744,other,1827.0,3.0,100.0,3
8745,other,1500.0,3.0,95.0,3
8751,other,1645.0,3.0,95.0,3
8752,other,1200.0,4.0,140.0,4
8755,other,1097.0,2.0,65.0,2
8756,other,1600.0,3.0,165.0,4
8758,other,900.0,2.0,110.0,2
8759,other,1200.0,2.0,125.0,2
8760,other,1355.0,2.0,75.0,2
8762,other,7500.0,4.0,900.0,4
8765,other,4104.0,4.0,360.0,4
8768,other,2080.0,2.0,150.0,2
8769,other,1505.0,2.0,90.0,2
8770,other,1200.0,3.0,95.75,3
8771,other,1810.0,4.0,148.0,3
8773,other,1530.0,2.0,97.0,3
8778,other,1500.0,2.0,130.0,3
8782,other,1400.0,2.0,80.0,2
8783,other,1533.0,3.0,150.0,3
8785,other,3730.0,6.0,450.0,4
8786,other,745.0,2.0,50.0,2
8788,other,1355.0,2.0,95.0,2
8789,other,833.0,1.0,49.0,1
8791,other,3000.0,5.0,270.0,4
8792,other,1220.0,2.0,68.0,2
8793,other,3811.0,3.0,475.0,4
8794,other,1545.0,3.0,85.0,3
8796,other,1350.0,2.0,110.0,2
8798,other,1200.0,2.0,68.0,3
8800,other,2000.0,4.0,180.0,5
8804,other,1280.0,4.0,115.0,4
8805,other,1200.0,3.0,85.0,3
8807,other,1655.0,3.0,155.0,3
8808,other,1150.0,2.0,74.0,2
8810,other,1200.0,2.0,108.0,3
8811,other,1200.0,2.0,75.0,2
8816,other,1500.0,2.0,203.0,2
8819,other,4500.0,9.0,500.0,9
8822,other,1550.0,3.0,160.0,3
8825,other,1758.0,3.0,95.0,3
8826,other,3179.0,5.0,351.0,4
8828,other,1200.0,3.0,85.0,2
8830,other,1800.0,3.0,140.0,3
8833,other,3900.0,4.0,333.0,4
8834,other,2400.0,4.0,200.0,3
8835,other,1645.0,3.0,87.5,3
8837,other,2600.0,3.0,140.0,3
8838,other,950.0,2.0,60.0,2
8844,other,1900.0,3.0,205.0,3
8846,other,1402.0,2.0,85.0,3
8848,other,2100.0,3.0,240.0,3
8852,other,1200.0,3.0,140.0,3
8853,other,814.0,2.0,55.0,2
8856,other,435.0,1.0,19.5,1
8857,other,1590.0,3.0,120.0,3
8858,other,3754.0,6.0,430.0,4
8861,other,1450.0,2.0,89.6,3
8863,other,1340.0,2.0,77.0,2
8866,other,1665.0,3.0,105.0,3
8868,other,2300.0,4.0,200.0,4
8869,other,1210.0,2.0,76.0,2
8874,other,1065.0,2.0,58.0,2
8877,other,1636.0,3.0,97.0,3
8878,other,3600.0,4.0,450.0,4
8881,other,1200.0,3.0,72.0,3
8885,other,1000.0,1.0,75.0,2
8887,other,905.0,1.0,52.0,1
8889,other,1170.0,2.0,86.0,2
8890,other,4830.0,5.0,390.0,4
8891,other,850.0,2.0,75.0,2
8895,other,2065.0,3.0,130.0,3
8896,other,1150.0,2.0,125.0,2
8899,other,2550.0,4.0,290.0,3
8900,other,615.0,1.0,24.0,1
8901,other,3080.0,2.0,285.0,4
8903,other,3400.0,6.0,420.0,4
8904,other,450.0,1.0,25.0,1
8905,other,1100.0,2.0,85.0,2
8910,other,1036.0,2.0,110.0,2
8914,other,1376.0,4.0,156.0,4
8919,other,1080.0,2.0,62.0,2
8923,other,1475.0,2.0,200.0,3
8924,other,1200.0,3.0,96.25,3
8926,other,412.5,1.0,19.8,1
8927,other,2631.0,3.0,200.0,4
8928,other,830.0,2.0,60.0,2
8929,other,1500.0,2.0,88.0,2
8932,other,856.0,2.0,48.0,2
8933,other,1143.0,2.0,62.0,2
8935,other,1117.0,2.0,110.0,2
8936,other,600.0,1.0,43.0,1
8940,other,1200.0,3.0,70.0,3
8941,other,2675.0,4.0,290.0,4
8945,other,1477.0,2.0,80.0,3
8946,other,3500.0,5.0,450.0,4
8947,other,1793.0,3.0,98.0,3
8951,other,1020.0,2.0,62.0,2
8952,other,3563.0,6.0,310.0,4
8955,other,3300.0,5.0,318.0,4
8956,other,1200.0,3.0,165.0,3
8960,other,1718.0,3.0,223.0,3
8961,other,1200.0,2.0,75.0,3
8962,other,985.0,2.0,55.0,2
8967,other,1030.0,2.0,80.0,2
8969,other,1150.0,2.0,69.0,2
8972,other,1500.0,2.0,90.0,3
8973,other,900.0,2.0,55.0,2
8978,other,1750.0,2.0,225.0,4
8980,other,1100.0,2.0,78.0,2
8981,other,1180.0,2.0,74.0,2
8983,other,1540.0,3.0,85.0,3
8985,other,1800.0,3.0,230.0,3
8987,other,2000.0,3.0,120.0,3
8988,other,2000.0,3.0,145.0,3
8989,other,500.0,1.0,15.0,1
8995,other,3160.0,4.0,206.0,4
8996,other,922.0,2.0,70.0,2
8997,other,850.0,2.0,72.0,2
8998,other,1200.0,1.0,65.0,2
9000,other,1233.0,2.0,100.0,2
9008,other,1936.0,3.0,110.0,3
9009,other,1652.0,3.0,90.0,3
9011,other,1500.0,3.0,138.0,3
9012,other,700.0,2.0,43.0,2
9013,other,1750.0,3.0,170.0,3
9014,other,1365.0,3.0,99.0,3
9017,other,708.0,1.0,55.0,2
9018,other,1680.0,3.0,135.0,3
9019,other,990.0,2.0,58.0,2
9020,other,1240.0,2.0,100.0,2
9021,other,1810.0,3.0,118.0,3
9022,other,2005.0,3.0,240.0,3
9025,other,1000.0,2.0,97.0,2
9028,other,1430.0,3.0,78.65,3
9030,other,1200.0,2.0,45.0,1
9035,other,840.0,1.0,75.0,1
9036,other,1760.0,2.0,116.0,3
9037,other,3317.5,5.0,268.5,4
9038,other,600.0,1.0,52.0,2
9039,other,1670.0,3.0,160.0,3
9042,other,1200.0,2.0,75.6,3
9043,other,2400.0,5.0,285.0,5
9044,other,2100.0,4.0,150.0,4
9048,other,1550.0,4.0,120.0,4
9049,other,905.0,2.0,50.0,2
9050,other,1495.0,3.0,200.0,3
9052,other,550.0,1.0,23.0,1
9055,other,1080.0,2.0,75.0,3
9057,other,1537.0,3.0,110.0,3
9058,other,1750.0,3.0,150.0,3
9059,other,2800.0,7.0,250.0,7
9061,other,1191.0,2.0,90.0,2
9064,other,2849.0,5.0,250.0,4
9069,other,827.0,2.0,45.0,2
9076,other,1205.0,2.0,70.0,2
9080,other,2200.0,4.0,160.0,3
9083,other,1900.0,3.0,155.0,3
9084,other,1200.0,1.0,95.0,2
9086,other,1100.0,2.0,61.0,2
9087,other,1100.0,2.0,110.0,2
9088,other,1942.0,3.0,155.0,3
9089,other,1200.0,4.0,80.0,3
9092,other,1515.0,3.0,90.0,3
9095,other,1200.0,4.0,95.0,4
9101,other,1200.0,1.0,69.0,1
9102,other,1717.0,3.0,99.0,3
9104,other,1200.0,1.0,48.0,1
9105,other,1430.0,2.0,78.65,3
9107,other,1190.0,2.0,70.0,2
9109,other,2690.0,4.0,185.0,4
9110,other,1594.0,3.0,99.0,3
9111,other,1250.0,2.0,68.0,2
9112,other,1290.0,1.0,77.5,2
9114,other,1464.0,2.0,145.0,2
9115,other,1200.0,2.0,75.0,2
9118,other,1485.0,2.0,156.0,3
9119,other,2070.0,3.0,135.0,3
9122,other,800.0,2.0,55.0,2
9124,other,1480.0,2.0,125.0,3
9126,other,1500.0,2.0,130.0,2
9127,other,2010.0,3.0,125.0,3
9128,other,1504.0,2.0,100.0,3
9130,other,1602.0,2.0,165.0,3
9131,other,1200.0,4.0,130.0,4
9132,other,1800.0,3.0,220.0,3
9138,other,1862.0,3.0,120.0,3
9139,other,2700.0,3.0,200.0,3
9140,other,1677.0,3.0,98.0,3
9142,other,1490.0,2.0,115.0,3
9144,other,1740.0,3.0,120.0,3
9145,other,1020.0,2.0,60.0,2
9146,other,550.0,1.0,16.0,1
9149,other,3664.0,3.0,325.0,3
9150,other,690.0,2.0,42.0,2
9151,other,1520.0,3.0,111.0,3
9153,other,1200.0,4.0,86.0,4
9154,other,1250.0,2.0,90.0,2
9155,other,1900.0,2.0,190.0,3
9158,other,1602.0,2.0,170.0,3
9159,other,1230.0,2.0,70.0,2
9160,other,1600.0,3.0,95.0,3
9161,other,450.0,1.0,60.0,1
9162,other,600.0,2.0,23.0,1
9163,other,3463.0,6.0,310.0,4
9164,other,1200.0,2.0,85.0,2
9167,other,2000.0,4.0,130.0,3
9168,other,1350.0,4.0,140.0,4
9171,other,1175.0,2.0,79.0,2
9173,other,1112.0,2.0,68.0,2
9176,other,1158.0,2.0,75.0,2
9179,other,1200.0,2.0,90.0,2
9180,other,1266.0,2.0,69.0,2
9182,other,2000.0,2.0,160.0,2
9186,other,2679.0,5.0,280.0,4
9187,other,1230.0,2.0,75.0,2
9189,other,3150.0,5.0,145.0,8
9190,other,2400.0,2.0,135.0,2
9191,other,880.0,2.0,48.0,2
9196,other,1022.0,2.0,57.0,2
9197,other,1200.0,2.0,76.0,2
9200,other,1605.0,3.0,100.0,3
9201,other,1542.0,3.0,98.0,3
9204,other,1333.0,2.0,77.27,2
9205,other,1100.0,3.0,110.0,3
9206,other,1050.0,2.0,70.0,2
9210,other,1200.0,4.0,165.0,4
9211,other,1100.0,2.0,145.0,3
9213,other,1200.0,3.0,99.0,3
9216,other,1000.0,2.0,60.0,2
9217,other,5720.0,3.0,350.0,3
9219,other,1012.0,2.0,59.0,2
9222,other,1200.0,4.0,140.0,4
9223,other,600.0,2.0,39.0,2
9226,other,1700.0,3.0,111.0,3
9230,other,1780.0,3.0,110.0,3
9232,other,1080.0,3.0,149.0,3
9233,other,900.0,2.0,65.0,3
9235,other,1200.0,3.0,160.0,4
9236,other,1540.0,3.0,85.0,3
9237,other,2456.0,3.0,220.0,3
9239,other,1530.0,2.0,185.0,2
9242,other,1717.0,3.0,120.0,3
9245,other,1475.0,2.0,171.0,2
9247,other,650.0,1.0,16.0,1
9249,other,1504.0,2.0,102.0,3
9251,other,1800.0,4.0,145.0,4
9252,other,3000.0,4.0,240.0,4
9254,other,1625.0,3.0,92.0,3
9255,other,2400.0,4.0,250.0,4
9258,other,1490.0,2.0,92.0,3
9260,other,1044.0,2.0,60.0,2
9264,other,1567.0,2.0,190.0,3
9269,other,1293.0,2.0,75.0,2
9271,other,860.0,2.0,65.5,2
9272,other,1374.0,2.0,88.0,3
9276,other,2000.0,2.0,160.0,4
9277,other,834.0,1.0,62.0,1
9278,other,600.0,1.0,52.0,1
9279,other,2000.0,4.0,135.0,4
9280,other,2750.0,3.0,260.0,3
9284,other,1280.0,2.0,90.0,2
9286,other,2075.0,3.0,175.0,3
9293,other,2274.0,4.0,160.0,3
9295,other,900.0,3.0,105.0,2
9298,other,1350.0,3.0,75.0,3
9300,other,470.0,2.0,10.0,1
9302,other,1313.0,4.0,150.0,3
9303,other,2515.0,4.0,155.0,3
9306,other,2665.0,3.0,350.0,3
9308,other,3500.0,5.0,450.0,4
9315,other,2400.0,5.0,300.0,6
9316,other,3000.0,4.0,130.0,8
9317,other,1235.0,2.0,140.0,2
9318,other,3200.0,3.0,260.0,3
9319,other,1450.0,3.0,90.0,3
9320,other,670.0,1.0,50.0,1
9321,other,3754.0,6.0,480.0,4
9322,other,1893.0,3.0,115.0,3
9325,other,1200.0,2.0,100.0,3
9326,other,1205.0,2.0,70.0,2
9327,other,1500.0,3.0,90.0,3
9329,other,1250.0,2.0,67.0,2
9332,other,375.0,1.0,26.0,1
9333,other,800.0,3.0,59.5,2
9335,other,1400.0,2.0,85.0,2
9336,other,1800.0,2.0,100.0,3
9337,other,925.0,2.0,70.0,2
9340,other,3500.0,2.0,350.0,4
9343,other,2100.0,4.0,255.0,3
9344,other,400.0,1.0,35.0,1
9347,other,2400.0,5.0,180.0,4
9348,other,6000.0,1.0,276.0,1
9349,other,825.0,2.0,40.0,1
9351,other,5000.0,5.0,600.0,4
9353,other,4800.0,5.0,420.0,4
9354,other,3400.0,3.0,400.0,3
9355,other,600.0,1.0,33.0,1
9357,other,2600.0,3.0,147.0,3
9359,other,800.0,1.0,72.0,1
9361,other,1225.0,2.0,82.0,3
9362,other,655.0,1.0,27.0,1
9363,other,1196.0,2.0,96.0,2
9364,other,927.0,2.0,50.0,2
9365,other,600.0,1.0,18.0,1
9367,other,2800.0,4.0,200.0,4
9370,other,800.0,2.0,85.0,2
9371,other,985.0,2.0,57.0,2
9372,other,6000.0,12.0,150.0,11
9374,other,600.0,2.0,80.0,2
9375,other,1503.0,2.0,93.0,3
9380,other,1768.0,3.0,95.0,3
9381,other,3060.0,4.0,350.0,4
9382,other,800.0,1.0,32.0,1
9384,other,600.0,1.0,35.0,1
9385,other,1010.0,2.0,55.0,2
9388,other,3978.0,4.0,428.0,4
9391,other,2008.0,3.0,170.0,3
9392,other,2095.0,3.0,142.0,3
9394,other,1600.0,2.0,88.0,3
9395,other,1350.0,4.0,160.0,4
9396,other,500.0,1.0,20.0,1
9397,other,1280.0,2.0,100.0,3
9398,other,1650.0,3.0,110.0,3
9401,other,1044.0,2.0,85.0,2
9403,other,840.0,1.0,99.0,2
9406,other,3870.0,4.0,411.0,4
9408,other,1835.0,3.0,175.0,3
9411,other,425.0,1.0,15.0,1
9414,other,2380.0,4.0,242.0,4
9415,other,900.0,1.0,70.0,2
9416,other,1517.0,2.0,125.0,2
9418,other,3602.0,4.0,280.0,4
9419,other,2159.0,3.0,120.0,3
9420,other,1200.0,3.0,72.0,3
9421,other,1850.0,3.0,175.0,6
9422,other,510.0,1.0,34.0,1
9423,other,1166.0,2.0,65.0,2
9424,other,2700.0,2.0,260.0,3
9425,other,1350.0,2.0,175.0,3
9427,other,940.0,2.0,56.0,2
9430,other,1645.0,3.0,95.0,3
9432,other,1000.0,2.0,63.0,2
9434,other,1998.0,3.0,117.0,3
9437,other,527.0,1.0,35.0,1
9438,other,1804.0,3.0,150.0,3
9439,other,1350.0,3.0,81.0,3
9441,other,3000.0,3.0,300.0,4
9445,other,1200.0,4.0,110.0,4
9447,other,1217.0,2.0,164.0,2
9450,other,600.0,1.0,45.0,1
9451,other,672.0,1.0,27.0,1
9452,other,1280.0,3.0,87.0,3
9454,other,1567.0,3.0,100.0,3
9455,other,2350.0,3.0,210.0,3
9458,other,560.0,1.0,19.0,1
9460,other,520.0,2.0,29.0,1
9461,other,1950.0,3.0,230.0,3
9462,other,600.0,1.0,58.0,1
9463,other,1000.0,1.0,19.0,1
9465,other,375.0,1.0,40.0,1
9467,other,2000.0,2.0,120.0,2
9472,other,1130.0,2.0,74.0,2
9473,other,1407.0,2.0,83.87,2
9475,other,1350.0,4.0,160.0,4
9476,other,2375.0,3.0,260.0,4
9477,other,1200.0,2.0,67.0,2
9478,other,1872.0,3.0,152.0,3
9479,other,1400.0,3.0,90.0,3
9480,other,812.0,1.0,26.0,1
9482,other,600.0,2.0,35.0,1
9496,other,1800.0,4.0,115.0,3
9498,other,1499.0,3.0,89.0,3
9501,other,1050.0,2.0,65.0,2
9502,other,905.0,2.0,50.0,2
9506,other,3155.0,3.0,315.0,3
9511,other,1464.0,2.0,135.0,3
9513,other,1200.0,2.0,75.0,2
9514,other,1707.0,3.0,171.0,3
9515,other,565.0,1.0,33.0,1
9516,other,630.0,2.0,70.0,1
9517,other,1000.0,2.0,55.0,2
9520,other,2400.0,4.0,130.0,3
9522,other,1100.0,2.0,70.0,2
9523,other,420.0,1.0,23.5,1
9525,other,1225.0,2.0,71.05,2
9526,other,1350.0,4.0,90.0,4
9527,other,1732.5,3.0,91.855,3
9528,other,3760.0,2.0,280.0,2
9529,other,3071.0,4.0,300.0,3
9534,other,1620.0,3.0,95.0,3
9535,other,560.0,1.0,21.0,1
9538,other,2250.0,3.0,180.0,3
9540,other,1350.0,2.0,45.0,1
9541,other,1209.0,2.0,100.0,2
9542,other,1500.0,3.0,95.0,3
9543,other,1000.0,2.0,60.0,2
9545,other,1200.0,4.0,130.0,4
9546,other,2250.0,3.0,199.0,3
9547,other,3700.0,4.0,314.0,4
9549,other,1405.0,3.0,169.0,3
9550,other,4800.0,6.0,420.0,4
9553,other,500.0,1.0,16.0,1
9554,other,1600.0,3.0,180.0,3
9556,other,648.0,1.0,34.0,1
9557,other,1720.0,2.0,126.0,3
9560,other,1080.0,2.0,64.0,2
9561,other,1100.0,2.0,61.0,2
9564,other,535.0,1.0,35.0,1
9567,other,1465.0,2.0,88.0,3
9568,other,1145.0,2.0,63.0,2
9569,other,3420.0,3.0,410.0,4
9570,other,1280.0,2.0,75.0,2
9571,other,680.0,3.0,60.0,2
9573,other,1738.0,3.0,110.0,3
9574,other,1500.0,3.0,90.0,3
9576,other,1050.0,2.0,110.0,2
9577,other,1541.0,2.0,181.0,2
9578,other,1275.0,2.0,105.0,2
9579,other,2048.0,3.0,206.0,3
9583,other,2320.0,2.0,160.0,3
9584,other,1237.0,3.0,78.0,3
9588,other,1200.0,2.0,140.0,4
9590,other,1160.0,2.0,75.0,2
9596,other,1155.0,2.0,65.0,2
9600,other,984.0,2.0,125.0,2
9601,other,1148.0,2.0,69.0,2
9602,other,1719.0,3.0,110.0,3
9604,other,3000.0,4.0,264.0,4
9606,other,1320.0,2.0,90.0,2
9610,other,1230.0,2.0,68.0,2
9612,other,4560.0,5.0,430.0,4
9617,other,3000.0,4.0,300.0,5
9618,other,1560.0,2.0,125.0,3
9620,other,1012.0,2.0,59.0,2
9621,other,1245.0,2.0,120.0,2
9622,other,1485.0,2.0,110.0,3
9625,other,1489.0,2.0,101.0,2
9626,other,2800.0,4.0,365.0,4
9628,other,1600.0,2.0,90.0,3
9630,other,3000.0,6.0,300.0,6
9631,other,1903.0,3.0,165.0,3
9633,other,2996.0,4.0,200.0,4
9636,other,551.0,1.0,30.0,1
9638,other,550.0,1.0,16.0,1
9639,other,1780.0,3.0,100.0,3
9641,other,1310.0,3.0,90.0,3
9644,other,1603.0,2.0,125.0,3
9645,other,2180.0,3.0,285.0,3
9646,other,450.0,1.0,30.0,1
9647,other,3000.0,4.0,301.0,4
9650,other,1275.0,2.0,69.0,2
9652,other,1623.0,3.0,155.0,3
9654,other,900.0,1.0,52.3,1
9660,other,1200.0,2.0,110.0,2
9661,other,1400.0,2.0,78.0,3
9662,other,2648.0,3.0,238.0,3
9664,other,1475.0,3.0,80.0,3
9665,other,1721.0,3.0,93.0,3
9667,other,4800.0,4.0,420.0,4
9668,other,1163.0,2.0,68.0,2
9669,other,801.0,1.0,33.645,1
9670,other,1300.0,2.0,80.0,3
9674,other,998.0,2.0,65.0,2
9675,other,3300.0,9.0,450.0,10
9676,other,1040.0,2.0,78.0,2
9679,other,1907.0,2.0,200.0,3
9680,other,1330.0,2.0,80.0,2
9681,other,4446.0,3.0,410.0,3
9682,other,1320.0,2.0,95.0,3
9689,other,2200.0,2.0,150.0,4
9690,other,1092.0,3.0,95.0,3
9696,other,1130.0,2.0,75.0,2
9698,other,1900.0,3.0,190.0,3
9700,other,1200.0,4.0,110.0,4
9701,other,1630.0,3.0,131.0,3
9702,other,1050.0,2.0,41.0,1
9704,other,3210.0,4.0,380.0,3
9705,other,5425.0,13.0,275.0,13
9706,other,1200.0,4.0,135.0,4
9709,other,4041.0,4.0,345.0,4
9710,other,620.0,1.0,25.0,1
9711,other,1210.0,2.0,75.0,2
9714,other,1200.0,1.0,70.0,2
9716,other,1200.0,3.0,70.0,2
9718,other,1130.0,2.0,68.0,2
9721,other,2750.0,5.0,275.0,3
9722,other,800.0,2.0,55.0,2
9723,other,1244.0,2.0,95.0,2
9724,other,1500.0,4.0,180.0,3
9725,other,1200.0,2.0,75.0,2
9726,other,400.0,2.0,50.0,1
9728,other,2159.0,3.0,120.0,3
9730,other,1200.0,1.0,48.0,1
9735,other,1450.0,2.0,90.0,2
9737,other,10030.0,1.0,150.0,1
9739,other,2300.0,3.0,280.0,3
9743,other,925.0,2.0,55.0,2
9744,other,3900.0,3.0,250.0,3
9745,other,1400.0,2.0,160.0,2
9746,other,1715.0,3.0,95.0,3
9747,other,703.0,2.0,60.0,2
9750,other,600.0,1.0,20.0,1
9751,other,4382.0,4.0,400.0,4
9752,other,1030.0,2.0,77.25,3
9753,other,1254.0,2.0,70.0,3
9755,other,1293.0,2.0,80.0,2
9758,other,1000.0,2.0,66.0,2
9759,other,1864.0,3.0,115.0,3
9760,other,1200.0,2.0,135.0,2
9766,other,1525.0,2.0,91.48,3
9767,other,975.0,2.0,60.0,2
9770,other,1500.0,2.0,85.0,1
9773,other,1200.0,4.0,138.0,2
9774,other,1100.0,2.0,68.0,2
9775,other,4000.0,6.0,460.0,6
9777,other,2950.0,4.0,250.0,4
9778,other,1464.0,2.0,115.0,3
9779,other,1385.0,3.0,90.0,3
9783,other,1415.0,2.0,120.0,2
9788,other,2400.0,2.0,185.0,3
9791,other,1025.0,2.0,65.0,2
9792,other,1020.0,2.0,70.0,2
9793,other,1155.0,2.0,69.0,2
9794,other,2030.0,2.0,182.0,3
9796,other,2900.0,3.0,325.0,3
9800,other,1500.0,2.0,145.0,2
9804,other,2597.0,4.0,189.0,4
9808,other,1201.0,2.0,65.0,2
9809,other,660.0,1.0,30.0,1
9811,other,2735.0,4.0,340.0,3
9812,other,950.0,2.0,65.0,2
9813,other,980.0,3.0,80.0,3
9818,other,1265.0,2.0,68.0,2
9821,other,660.0,1.0,35.0,1
9823,other,1458.0,2.0,87.0,3
9824,other,550.0,1.0,27.0,1
9826,other,1178.0,2.0,80.0,2
9828,other,2700.0,4.0,295.0,4
9831,other,1300.0,2.0,95.0,2
9832,other,936.0,1.0,53.0,1
9833,other,1277.0,2.0,92.0,2
9835,other,1600.0,2.0,160.0,2
9843,other,1839.0,3.0,160.0,3
9846,other,925.0,2.0,100.0,2
9847,other,650.0,1.0,50.0,1
9849,other,720.0,1.0,32.39,1
9851,other,1600.0,3.0,130.0,3
9852,other,1296.0,2.0,70.0,2
9856,other,2200.0,3.0,225.0,4
9858,other,1626.0,3.0,133.0,3
9860,other,1100.0,2.0,60.0,2
9861,other,1348.0,2.0,100.0,2
9863,other,1350.0,4.0,175.0,4
9869,other,1410.0,3.0,90.0,3
9870,other,1460.0,2.0,87.0,3
9871,other,1260.0,2.0,85.05,3
9872,other,3000.0,3.0,265.0,3
9873,other,1200.0,2.0,120.0,3
9875,other,1800.0,3.0,150.0,3
9879,other,2098.0,3.0,210.0,3
9880,other,2400.0,3.0,270.0,3
9881,other,1800.0,3.0,192.0,3
9883,other,509.0,1.0,20.0,1
9887,other,2350.0,5.0,325.0,5
9888,other,2050.0,3.0,135.0,3
9889,other,2100.0,1.0,200.0,2
9890,other,1276.0,2.0,146.0,2
9893,other,1600.0,3.0,100.0,3
9894,other,2100.0,3.0,280.0,4
9897,other,2100.0,3.0,270.0,3
9900,other,3500.0,4.0,320.0,4
9902,other,1540.0,3.0,150.0,3
9903,other,3200.0,4.0,270.0,4
9905,other,1165.0,2.0,65.0,2
9908,other,1645.0,3.0,87.0,3
9912,other,800.0,1.0,95.0,2
9913,other,1650.0,2.0,140.0,4
9915,other,4395.0,3.0,240.0,3
9917,other,1936.0,3.0,139.0,3
9921,other,1200.0,1.0,65.0,1
9925,other,1310.0,2.0,88.0,2
9927,other,2000.0,5.0,240.0,5
9928,other,4500.0,4.0,345.0,4
9929,other,3155.0,4.0,316.0,3
9931,other,1441.0,2.0,115.0,2
9932,other,418.0,1.0,17.0,1
9933,other,1200.0,3.0,80.0,3
9934,other,1500.0,2.0,200.0,3
9936,other,610.0,1.0,28.0,1
9938,other,1864.0,3.0,120.0,3
9939,other,950.0,2.0,57.0,2
9941,other,1100.0,2.0,62.0,2
